Genres,Title,Duration,Rating,Vote Count
Action,Komandir,0 days 02:02:00,4.8,255
Action,First Nights at Freddy's,0 days 01:15:00,5.1,405
Action,Bond of Justice: Kizuna Part I - Encounter,0 days 01:26:00,8.8,27
Action,Appudo Ippudo Eppudo,0 days 02:13:00,5.0,1600
Action,Kill Craft,0 days 01:21:00,3.5,15
Action,Bolero,0 days 01:20:00,8.7,88
Action,Chaari 111,0 days 01:36:00,6.8,13
Action,Kali,0 days 02:00:00,7.4,32
Action,Mister Gates,0 days 02:30:00,8.1,996
Action,Saindhav,0 days 02:00:00,2.5,157
Action,Andromeda: 1883,0 days 01:32:00,6.6,106
Action,Transformers Prime: Galavatron's Revenge,0 days 01:39:00,3.8,240
Action,Mongol,0 days 01:51:00,7.7,179
Action,Touchdown,0 days 02:10:00,4.4,28
Action,Bonnie,0 days 01:36:00,5.5,309
Action,Reloaded 2,0 days 01:58:00,6.3,21
Action,Texas Twister,0 days 02:28:00,8.8,537
Action,The Wild Blade of Strangers,0 days 01:20:00,6.5,83
Action,Star Abyss,0 days 02:18:00,3.6,46
Action,Babu,0 days 02:36:00,5.3,1400
Action,Polar,0 days 02:20:00,3.3,144
Action,Hit List,0 days 01:33:00,5.7,112
Action,Target Jeremy,0 days 02:16:00,5.3,38
Action,Heavens: The Boy and His Robot,0 days 01:20:00,5.9,532
Action,Rajakili,0 days 02:11:00,8.3,674
Action,Day Labor,0 days 01:39:00,3.3,1200
Action,The Vampire and the Vigilante,0 days 02:00:00,5.6,35
Action,Desperate Sniper,0 days 01:53:00,4.8,744
Action,Operation Valentine,0 days 02:12:00,4.5,17
Action,Ghosts of Red Ridge,0 days 01:31:00,5.7,7
Action,Permafrost,0 days 01:44:00,5.8,172
Action,Gone with the Dead,0 days 01:55:00,8.5,1400
Action,Shekko,0 days 01:21:00,9.2,293
Action,The Dakota War: Chase,0 days 01:22:00,3.6,55
Action,Sikaar,0 days 02:30:00,8.1,2200
Action,Ruslaan,0 days 01:55:00,6.0,4100
Action,South Side Hero,0 days 01:32:00,6.9,56
Action,The Infallibles,0 days 01:45:00,5.3,307
Action,Karma,0 days 01:22:00,8.1,105
Action,Naag Bhoomi,0 days 01:50:00,7.4,53
Action,Captain Avispa,0 days 01:40:00,9.1,44
Action,Raktaksha,0 days 01:57:00,7.8,367
Action,Iddaru,0 days 01:51:00,6.3,57
Action,Iron Fighter,0 days 02:19:00,3.6,34
Action,Average Student Nani,0 days 01:54:00,5.2,26
Action,Malaikottai Vaaliban,0 days 02:35:00,3.9,288
Action,Duffle Bag Boy,0 days 00:30:00,6.0,66
Action,Pins & Needles,0 days 00:15:00,6.6,32
Action,Gam Gam Ganesha,0 days 01:41:00,9.4,34
Action,Young Lion of the West,0 days 01:33:00,6.4,94
Action,Aho Vikramaarka,0 days 01:41:00,4.3,34
Action,Bloodline,0 days 01:33:00,7.5,30
Action,Mahadev Ka Gorakhpur,0 days 02:24:00,4.6,605
Action,Cândido,0 days 02:30:00,6.6,1100
Action,The Wolf,0 days 02:30:00,8.6,181
Action,Abudeka Is Back,0 days 01:59:00,6.9,40
Action,Tòkunbò,0 days 01:13:00,9.1,10
Action,Ame no naka no yokujô,0 days 01:15:00,5.5,48
Action,Shu Si Yi Bo,0 days 01:55:00,9.8,6
Action,Clownface 3,0 days 01:30:00,7.7,16
Action,Thiragabadara Saami,0 days 01:30:00,7.9,17
Action,Kiyma: Orman Kanunlari,0 days 01:34:00,5.3,33
Action,Fuuto PI: Portrait of Kamen Rider Skull,0 days 01:37:00,7.0,1600
Action,Bad Boyz,0 days 01:36:00,4.8,12
Action,Sentinelese,0 days 02:09:00,6.5,17
Action,Raanti,0 days 01:10:00,5.4,3700
Action,Appu,0 days 02:21:00,7.2,848
Action,Second Life,0 days 02:08:00,6.6,14
Action,Artist Unknown,0 days 01:30:00,4.7,77
Action,The Desperate Chase,0 days 01:27:00,6.9,66
Action,Azotes de Barrio 2,0 days 01:28:00,2.3,186
Action,Crosspoint,0 days 02:30:00,6.7,70
Action,Panjab Files,0 days 01:56:00,9.0,2100
Action,Sous écrous,0 days 01:47:00,8.6,3100
Action,Mathu Vadalara 2,0 days 01:35:00,4.4,1300
Action,Sacrum Vindictae II,0 days 02:35:00,5.9,198
Action,Mani nude,0 days 02:08:00,3.5,65
Action,Rathnam,0 days 02:48:00,4.0,38
Action,The Evil Three,0 days 01:57:00,5.7,8
Action,Neo-Dome,0 days 01:32:00,6.0,27
Action,Inkabi,0 days 01:54:00,9.3,779
Action,Lie Zhan,0 days 01:40:00,3.3,34
Action,Chasing Raine,0 days 01:23:00,9.3,7
Action,Uninvited,0 days 00:54:00,3.9,52
Action,Usha Parinayam,0 days 02:27:00,7.9,28
Action,Sarangadhariya,0 days 01:39:00,4.7,101
Action,Lal Salaam,0 days 01:41:00,8.0,1000
Action,Marni: The Story of Wewe Gombel,0 days 01:22:00,8.9,156
Action,The Captives,0 days 01:27:00,5.2,301
Action,The Last Chainsaw Massacre,0 days 02:21:00,6.8,14
Action,Dangerous Boys 2,0 days 01:30:00,7.3,21
Action,Stranded Pearl,0 days 01:59:00,7.5,19
Action,The Correct Way of Youth,0 days 02:10:00,5.3,979
Action,Meteor: Day One,0 days 01:46:00,4.5,1200
Action,Ryding Durty,0 days 01:07:00,4.8,100
Action,Killer Ex,0 days 02:29:00,6.3,18
Action,Emanet,0 days 02:09:00,2.9,45
Action,Cholo Zombies,0 days 01:03:00,4.3,628
Action,Jathara,0 days 00:50:00,8.6,24
Action,Super Vixens 8,0 days 02:33:00,6.1,1800
Action,Villain - Life of a Gangster,0 days 02:02:00,5.6,53
Action,The Avenger,0 days 02:05:00,4.7,66
Action,Hitler,0 days 00:00:00,9.7,11
Action,Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,0 days 02:00:00,6.8,1000
Action,The Martial Avenger,0 days 01:21:00,9.6,10
Action,Paraagan,0 days 01:30:00,2.7,63
Action,Breaking Tradition,0 days 02:31:00,7.9,69
Action,Death Bitch,0 days 01:55:00,8.8,111
Action,Alligator Blood,0 days 02:34:00,6.4,52
Action,Naa Saami Ranga,0 days 01:14:00,2.3,65
Action,The Burden of Nine Lives,0 days 01:28:00,5.2,14
Action,Ameena,0 days 02:16:00,5.1,1200
Action,Hain,0 days 01:53:00,7.2,12
Action,Viswam,0 days 01:17:00,6.4,128
Action,Dhaaak,0 days 01:16:00,4.5,583
Action,Major Grom: The Game,0 days 02:02:00,5.9,59
Action,Exiled: The Chosen Ones,0 days 02:00:00,5.8,70
Action,Brattt,0 days 01:45:00,3.7,195
Action,Nothing Unusual,0 days 02:45:00,5.5,18
Action,From Within,0 days 00:00:00,8.0,66
Action,Speed 220,0 days 01:30:00,6.5,9
Action,Game of Death - The six Doors to Hell,0 days 01:32:00,8.3,223
Action,Rocky and Bullwinkle,0 days 01:22:00,8.4,10
Action,The Escapee 3: The Final Escape,0 days 00:00:00,6.4,10
Action,Kamen Rider Geats: Jyamato Awaking,0 days 02:13:00,6.9,15
Action,Ruthless,0 days 01:15:00,7.9,875
Action,Sith Wars: Episódio III - Fantasmas Dos Sith,0 days 02:37:00,8.1,17
Action,Adam Bol,0 days 01:15:00,9.2,42
Action,Rock 'n' Roll Ringo,0 days 02:18:00,5.5,5500
Action,Yakuza Girl,0 days 01:40:00,4.7,8
Action,Death Game,0 days 01:10:00,6.9,53
Action,Bhimaa,0 days 01:45:00,7.5,1100
Action,Joachim and the Apocalypse,0 days 01:31:00,6.5,36
Action,Jorge da Capadócia,0 days 01:38:00,7.7,3000
Action,Joshua: Imai Pol Kaka,0 days 01:46:00,2.5,23
Action,Telekinesis,0 days 01:32:00,5.5,2900
Action,Super Vixens 7,0 days 01:37:00,4.9,47
Action,Hakkenden,0 days 01:02:00,5.5,146
Action,Soodhu Kavvum 2: Naatum Naatu Makkalum,0 days 01:36:00,7.1,18
Action,The Undeserving,0 days 01:08:00,8.0,36
Action,Kamen Rider Gotchard: The Future Daybreak,0 days 01:33:00,7.7,12
Action,"Arlempdes, la légende du premier château de la Loire",0 days 01:30:00,5.0,898
Action,Halloween: Mal Eterno,0 days 01:31:00,5.4,17
Action,Spider-Man: Final Swing,0 days 03:03:00,9.1,25
Action,Hard Ride,0 days 02:20:00,4.1,75
Action,Tariq,0 days 00:50:00,2.7,15
Action,Virunnu,0 days 01:27:00,8.0,31
Action,Wolf Warriors,0 days 01:05:00,7.0,11
Action,Ronny - The ruler,0 days 02:25:00,7.2,15
Action,Weapon,0 days 02:18:00,2.5,49
Action,Fights Break Sphere 3,0 days 02:38:00,7.6,1100
Action,Genis Aile 4: Cevahir & Ulvi,0 days 01:25:00,8.5,10
Action,Usire Usire,0 days 02:00:00,6.9,382
Action,Love You as the World Ends Final,0 days 02:36:00,5.6,65
Action,Harom Hara,0 days 01:42:00,6.4,9
Action,Sunfall,0 days 01:43:00,9.5,48
Action,Bond of Justice: Kizuna Part II - Judgement,0 days 00:44:00,7.4,14
Action,Retribution for Cory,0 days 01:10:00,8.9,224
Action,Haraa,0 days 01:30:00,3.9,25
Action,Escape,0 days 01:46:00,5.5,277
Action,Special Needs Revolt!,0 days 02:43:00,6.2,11
Action,"Silex and the City, le film",0 days 00:51:00,7.2,52
Action,Tales Beyond the Galaxy,0 days 01:26:00,7.3,12
Action,Uttarakaanda,0 days 02:07:00,6.7,66
Action,Jigar,0 days 01:14:00,7.1,23
Action,The Worlds Divide,0 days 01:34:00,6.6,26
Action,The Yoshi Movie,0 days 01:29:00,5.7,2400
Action,Gangs of Godavari,0 days 01:30:00,5.3,2300
Action,Beneath the Bad,0 days 01:06:00,7.1,29
Action,Nanoshark,0 days 01:45:00,6.7,6
Action,Hell City,0 days 01:26:00,7.3,12
Action,Dead Hand,0 days 01:48:00,3.1,86
Action,Sniper Elite: Nanocrisis,0 days 01:23:00,4.8,2300
Action,Blow Out,0 days 02:56:00,6.2,362
Action,Saint Michael of the City,0 days 01:59:00,7.9,23
Action,SCP: The Infinite Mission,0 days 01:28:00,8.0,133
Action,Atypical Pirate,0 days 01:49:00,7.2,15
Action,Dünya Mali: Eksi Bir,0 days 01:32:00,8.5,41
Action,Mega Twister,0 days 02:30:00,6.9,2000
Action,Indrani: Epic-1 Dharam vs Karam,0 days 01:00:00,4.6,229
Action,The Very Last Christmas,0 days 02:35:00,7.6,23
Action,Pariah Volume 1: Every Street Dog Has a Name,0 days 01:25:00,5.1,55
Action,Die Chaosschwestern und Pinguin Paul,0 days 01:32:00,6.6,142
Action,Onsen shâku,0 days 02:05:00,5.5,45
Action,Marine Drive,0 days 02:07:00,7.8,25
Action,Reeza GTR,0 days 01:38:00,9.3,69
Action,Thy Will Be Done,0 days 01:38:00,5.0,19
Action,Inanimate Insanity II: The Movie,0 days 02:38:00,6.5,2300
Action,Tumbal Darah,0 days 01:30:00,8.3,13
Action,The Journey of Flower,0 days 01:30:00,5.5,41
Action,Dr. Jason II - Lights & Shadows,0 days 01:16:00,3.2,92
Action,Played,0 days 01:21:00,6.4,31
Action,Mi Wu Ci Sha,0 days 01:32:00,8.8,32
Action,Killer - The Hunt,0 days 02:14:00,5.5,8
Action,Surge of Power: Where There's Smoke,0 days 02:11:00,5.9,11
Action,Yao Shen Ling,0 days 01:27:00,4.7,17
Action,Faster: Only one lap,0 days 01:40:00,7.5,9
Action,Gravediggers,0 days 01:36:00,7.9,9
Action,Lorry Chapter-1,0 days 02:11:00,4.6,11
Action,Game On,0 days 02:26:00,6.3,35
Action,Tokusou Sentai Dekaranger 20th: Fireball Booster,0 days 02:17:00,5.4,805
Action,Agent 86,0 days 01:19:00,6.7,60
Action,Shadows of Betrayal: Chronicles of Ian Blair,0 days 02:15:00,5.7,28
Action,Andromeda 2,0 days 01:43:00,7.8,13
Action,Je Suis Auto,0 days 00:55:00,7.8,1100
Action,Chhota Bheem and the Curse of Damyaan,0 days 02:02:00,8.6,53
Action,Krishnamma,0 days 02:29:00,7.9,19
Action,The Brokenhearted,0 days 01:26:00,6.5,15
Action,Athhoi,0 days 02:26:00,7.4,24
Action,Di Renjie: Tongtian xuan an,0 days 00:58:00,5.2,37
Action,Uch Qahramon,0 days 01:23:00,8.5,3100
Action,The Heist,0 days 02:18:00,5.6,27
Action,Thankamani,0 days 01:42:00,6.1,13
Action,Operation Star,0 days 01:30:00,8.4,12
Action,Chinatown Chacha,0 days 01:41:00,3.9,20
Action,Hope & Glory,0 days 01:13:00,6.1,21
Action,A Lonely Place to Die,0 days 01:53:00,8.2,5
Action,Quantum Supremacy,0 days 02:10:00,9.1,15
Action,Runner,0 days 01:35:00,5.7,17
Action,We Came to Wreck Everything,0 days 02:18:00,8.6,6
Action,Kill the Children first,0 days 02:20:00,9.1,88
Action,Supplier Shankara,0 days 01:37:00,9.1,567
Action,Die Geval van Gideon,0 days 01:27:00,5.6,323
Action,Jiwa 8 Belas,0 days 01:30:00,5.6,16
Action,Vey Dharuvey,0 days 01:16:00,4.4,63
Action,"Bernadotte, Louise & Napoleon",0 days 01:20:00,9.5,84
Action,Day Off,0 days 01:40:00,7.5,29
Action,The SML YTP Movie 2: Dimension Trouble,0 days 01:59:00,7.9,551
Action,Lost Island,0 days 01:15:00,7.8,15
Action,Charlotte Link - Ohne Schuld,0 days 02:12:00,2.4,14
Action,Young Love,0 days 02:41:00,7.2,13
Action,The Escapee 2: The Woman in Black,0 days 02:11:00,8.2,16
Action,Pusaka,0 days 01:24:00,5.8,7
Action,The Authority,0 days 01:00:00,6.8,12
Action,#Models Wanted,0 days 00:26:00,4.7,7
Action,Too Little Too Late,0 days 01:30:00,2.4,21
Action,Verisimilitude: Vol I,0 days 02:15:00,7.7,234
Action,American Paradise,0 days 02:00:00,5.3,108
Action,Spider-Man: Blue,0 days 02:10:00,4.7,31
Action,Oversteer,0 days 01:49:00,4.2,17
Action,Fauji,0 days 01:30:00,7.6,778
Action,Rogue Cops: Pushed to the Limit,0 days 01:23:00,8.6,26
Action,Sathur,0 days 01:06:00,7.8,848
Action,Brotherhood of Blades 3: The Embroidered Sword,0 days 01:44:00,8.2,11
Action,The Artifact,0 days 01:47:00,9.5,20
Action,Mirg,0 days 00:52:00,5.3,70
Action,Superman: Jubilation,0 days 01:55:00,2.6,19
Action,E-mail,0 days 02:00:00,4.2,60
Action,The Mystery of Humanoid Puppet,0 days 01:55:00,6.9,3800
Action,Itutumba ka ng tatay ko,0 days 01:12:00,9.1,43
Action,Useful Idiots,0 days 01:33:00,7.6,33
Action,Dheera Bhagat Roy,0 days 01:19:00,6.5,12
Action,Envidia la Película,0 days 01:30:00,7.7,8
Action,Cholay,0 days 01:30:00,7.6,2000
Action,Black Money,0 days 02:00:00,8.7,2700
Action,Hocus Focus,0 days 01:46:00,6.6,11
Action,Rackades,0 days 01:31:00,6.8,36
Action,The Standoff,0 days 01:08:00,4.9,48
Action,Kade,0 days 01:47:00,9.4,37
Action,Achilles Curse and the Curse of Treasure,0 days 02:07:00,5.7,24
Action,Slide or Die the Movie,0 days 02:17:00,8.8,25
Action,The Storm,0 days 01:33:00,5.0,101
Action,Holy Punch,0 days 02:05:00,5.5,11
Action,Raju Gari Ammayi Naidu Gari Abbayi,0 days 01:25:00,3.3,19
Action,Samurai Detective Onihei: True Master,0 days 00:00:00,6.8,11
Action,Abnormal: Buas,0 days 01:31:00,4.0,7
Action,Mobile Suit Gundam: Silver Phantom,0 days 01:23:00,6.8,7
Action,Mean Streets,0 days 01:15:00,6.7,11
Action,Jurassic Exorcist,0 days 01:24:00,5.2,58
Action,Raja 420,0 days 01:27:00,6.2,518
Action,El Junior Del Patron,0 days 01:47:00,7.9,13
Action,Captured,0 days 01:59:00,8.2,9
Action,Lesbian Western - The Feature,0 days 02:23:00,6.2,52
Action,Rocky the Slave,0 days 01:07:00,6.8,128
Action,The Shadow of a King,0 days 01:23:00,4.5,16
Action,Zhi Bao,0 days 01:28:00,6.5,17
Action,Spotlight International Film Festival: Best of the Festival - Volume 1,0 days 01:36:00,9.0,989
Action,Fast Furious,0 days 00:03:00,6.6,17
Action,Opportunity,0 days 02:00:00,5.2,11
Action,Bullet,0 days 01:48:00,6.7,8
Action,Shri Swapankumarer Badami Hyenar Kobole,0 days 01:29:00,8.9,49
Action,Pushpaka Vimanam,0 days 01:44:00,5.0,23
Action,Slasher House 3,0 days 02:00:00,1.6,37
Action,The Prey,0 days 01:45:00,7.0,2400
Action,Yentha Panichesav Chanti,0 days 01:40:00,8.6,11
Action,Endemoniados,0 days 01:05:00,6.5,281
Action,War of the Ninja Monsters: Jaron vs Goura,0 days 01:14:00,6.7,52
Action,The Puffins & the Magic Portal,0 days 02:07:00,7.8,13
Action,Ugravatara,0 days 01:12:00,4.8,68
Action,Surrender,0 days 02:03:00,5.2,10
Action,Break War,0 days 01:46:00,6.8,52
Action,AK47,0 days 01:40:00,7.0,10
Action,Gull Lake Vice II: The Delusion Continues,0 days 02:00:00,8.7,2100
Action,Just Us,0 days 01:45:00,8.9,25
Action,ChickenMan,0 days 00:47:00,9.2,15
Action,Hiranya,0 days 01:30:00,8.8,18
Action,The Domino File,0 days 01:03:00,7.6,53
Action,Blue Belt,0 days 01:21:00,4.2,17
Action,Blood Vendetta,0 days 01:15:00,8.9,14
Action,Waspzilla,0 days 01:38:00,7.3,1000
Action,Crypto Storm,0 days 01:27:00,6.8,51
Action,Super Vixens 6,0 days 02:24:00,6.3,10
Action,Re Xue Ran Shao,0 days 02:35:00,8.0,1300
Action,Old Wild Mob,0 days 01:29:00,8.5,1200
Action,The Guardian,0 days 01:14:00,5.4,16
Action,Mr. Natwarlal,0 days 01:12:00,8.9,10
Action,Mafia Wars,0 days 01:46:00,6.8,65
Action,No such thing as loyalty 4,0 days 01:20:00,8.8,15
Action,Sha Hai zhi Men,0 days 00:50:00,7.9,7
Action,Vhoyal,0 days 01:37:00,5.0,9
Action,Pithala Maathi,0 days 01:51:00,7.5,79
Action,Bloodlust,0 days 01:10:00,2.3,42
Action,The Butcher's Soul,0 days 01:43:00,6.7,14
Action,The Karate Breaker,0 days 01:34:00,9.0,2000
Action,Inherited,0 days 01:40:00,2.7,102
Action,Zénithal,0 days 01:00:00,7.0,52
Action,Boiling Point,0 days 01:50:00,3.7,25
Action,Submerged,0 days 02:02:00,8.7,136
Action,The Last Vendetta,0 days 01:36:00,7.0,9
Action,Dreamcoin,0 days 02:11:00,8.0,6
Action,Dirty Fellow,0 days 01:40:00,8.4,7
Action,Dun huang ying xiong,0 days 01:20:00,8.8,8
Action,Rebirth Island,0 days 01:36:00,8.5,6
Action,Guxim,0 days 01:41:00,4.4,48
Action,Macho Man 3,0 days 01:30:00,5.5,17
Action,King of UP,0 days 01:32:00,6.1,25
Action,No Means No,0 days 01:23:00,6.9,8
Action,Roudhra Rupaya,0 days 01:30:00,3.5,12
Action,Magnet,0 days 01:30:00,7.6,11
Action,Mercy Killing,0 days 01:30:00,8.6,2000
Action,Untitled,0 days 01:42:00,8.7,8
Action,Firewire Sniper,0 days 01:25:00,7.8,1800
Action,Firework,0 days 02:26:00,7.2,10
Action,Ohsama Sentai King-Ohger vs. Donbrothers,0 days 01:36:00,6.8,53
Action,Dirt,0 days 01:50:00,5.2,12
Action,Vorovka,0 days 02:18:00,7.4,17
Action,Rudra: The Beginning,0 days 02:13:00,6.0,48
Action,Timini,0 days 01:50:00,7.0,10
Action,Jewish Revenge 6: Gaza in Focus,0 days 01:30:00,6.3,52
Action,The Deal,0 days 02:15:00,6.8,54
Action,Zoloto Umalty,0 days 00:57:00,4.8,17
Action,El Duro,0 days 01:47:00,9.1,12
Action,Inexternal,0 days 01:19:00,5.2,13
Action,Gumbo 2,0 days 01:16:00,6.8,21
Action,Red Horse,0 days 01:21:00,7.0,11
Action,A Real Encounter,0 days 01:54:00,6.8,5
Action,Operation Wakaliga: Fate and Blood,0 days 01:34:00,4.9,9
Action,A Reel Heist,0 days 01:22:00,4.6,12
Action,Grudge,0 days 01:49:00,8.0,11
Action,Klaantha,0 days 01:32:00,9.7,20
Action,The Winter Prophecy,0 days 01:30:00,8.1,15
Action,La Tamalera,0 days 02:18:00,6.7,11
Action,The Veyshal Movie,0 days 02:02:00,8.4,20
Action,The Lost Mausoleum,0 days 02:03:00,8.1,22
Action,Kreem,0 days 01:50:00,8.2,2000
Action,Tiger's Trigger,0 days 01:25:00,3.9,18
Action,Alchemy of Solitude,0 days 01:19:00,8.2,9
Action,Xiang Xi Gui Shi,0 days 01:30:00,8.2,2000
Action,Initiation,0 days 01:37:00,6.7,6
Action,The DeMarco Crew,0 days 01:37:00,5.0,38
Action,Kaalapatthar,0 days 04:00:00,8.2,9
Action,Max Beyond,0 days 01:30:00,6.4,5
Action,Urban Vengeance,0 days 02:00:00,6.5,6
Action,Widowmaker,0 days 01:07:00,1.7,7
Action,Lolipop Gang,0 days 01:30:00,5.9,15
Action,Crossing Paths 2: No Way Out,0 days 01:21:00,4.5,31
Action,Common Creed: Trafficking,0 days 01:37:00,9.4,11
Action,Youn'G,0 days 02:00:00,6.4,52
Action,Axel Falcon,0 days 02:16:00,8.5,132
Action,Pakal Iravu,0 days 01:20:00,7.1,8
Action,'Descontrol',0 days 02:00:00,8.0,9
Action,Skhvatka,0 days 01:38:00,9.0,2000
Action,Revenge,0 days 01:40:00,5.6,17
Action,Nasha Jurm Aur Gangsters,0 days 00:51:00,6.1,10
Action,No Man Standing,0 days 01:15:00,3.5,156
Action,Rooban,0 days 01:59:00,6.2,10
Action,Ju Ji Zhe 2,0 days 01:55:00,7.6,31
Action,Action of Intelligenagency,0 days 01:16:00,8.2,5
Action,"Bullets, Brothers and Blood",0 days 00:50:00,8.4,13
Action,We the People,0 days 01:50:00,6.2,236
Action,Framed,0 days 01:15:00,6.3,52
Action,Snowstorm,0 days 01:22:00,6.6,52
Action,In the Woods,0 days 00:00:00,2.3,28
Action,Me and the Dragon's Daughter,0 days 02:20:00,1.9,9
Action,Come for Me,0 days 01:25:00,8.2,9
Action,Speed Fight,0 days 00:43:00,5.9,7
Action,The Bottom Line,0 days 01:06:00,7.2,8
Action,S-99,0 days 00:23:00,8.2,9
Action,Joy Hanu Man,0 days 01:40:00,9.7,8
Action,"La Protegida, La Película",0 days 00:00:00,6.6,53
Action,Fatal Encounter: Emergence of Talents,0 days 02:13:00,7.0,7
Action,Anger,0 days 01:30:00,8.4,7
Action,Mafia,0 days 01:27:00,7.2,52
Action,Tranquility: Ghost Stories,0 days 01:35:00,8.2,11
Action,The Delegator,0 days 01:18:00,6.4,7
